SITE,PLANT_ID,ECOTYPE,SUBPOP,PLOT_GL,REP,PL,PBN,SBN
CLMB,J500.A,Coastal,Gulf,C6011,B,74.9,38,17
CLMB,J500.A,Coastal,Gulf,C6011,C,77,38,17
CLMB,J538.B,Upland,Atlantic,C6012,A,26.4,17,9
CLMB,J538.B,Upland,Atlantic,C6012,B,32.9,19,10
CLMB,J538.B,Upland,Atlantic,C6012,C,30.5,19,10
CLMB,J387.B,Upland,Midwest,C6013,A,59.5,23,14
CLMB,J387.B,Upland,Midwest,C6013,B,61.1,27,14
CLMB,J387.B,Upland,Midwest,C6013,C,61.5,25,13
CLMB,J217.A,Lowland,Gulf,C6014,A,47.2,42,23
CLMB,J217.A,Lowland,Gulf,C6014,B,40.1,49,19
CLMB,J217.A,Lowland,Gulf,C6014,C,39.3,41,18
CLMB,J016.A,Lowland,Gulf,C6016,A,57.2,57,25
CLMB,J016.A,Lowland,Gulf,C6016,B,51.2,62,16
CLMB,J016.A,Lowland,Gulf,C6016,C,42.6,58,14
CLMB,J466.D,Unknown,4X,C6017,A,37.1,56,13
CLMB,J466.D,Unknown,4X,C6017,B,55.1,64,17
CLMB,J466.D,Unknown,4X,C6017,C,55.4,55,20
CLMB,J005.D,Coastal,Gulf,C6018,A,62.6,45,16
CLMB,J005.D,Coastal,Gulf,C6018,B,61.2,41,21
CLMB,J005.D,Coastal,Gulf,C6018,C,64.9,38,20
CLMB,J194.A,Coastal,Atlantic,C6020,A,87.5,32,17
CLMB,J194.A,Coastal,Atlantic,C6020,B,78.3,28,16
CLMB,J194.A,Coastal,Atlantic,C6020,C,79.3,29,17
CLMB,J461.B,Coastal,Gulf,C6202,A,41.8,31,12
CLMB,J461.B,Coastal,Gulf,C6202,B,48.7,35,15
CLMB,J461.B,Coastal,Gulf,C6202,C,70.6,36,21
CLMB,J601.A,Upland,Atlantic,C6203,A,44.6,27,12
CLMB,J601.A,Upland,Atlantic,C6203,B,49.1,29,15
CLMB,J601.A,Upland,Atlantic,C6203,C,47.2,24,12
CLMB,J685.C,Coastal,Atlantic,C6204,A,58.2,22,13
CLMB,J685.C,Coastal,Atlantic,C6204,B,59,19,12
CLMB,J685.C,Coastal,Atlantic,C6204,C,60.8,22,13
CLMB,AP13,Lowland,Gulf,C6205,A,66.9,40,15
CLMB,AP13,Lowland,Gulf,C6205,B,67,44,18
CLMB,AP13,Lowland,Gulf,C6205,C,62.1,33,16
CLMB,J272.A,Lowland,Gulf,C6206,A,64.2,32,13
CLMB,J272.A,Lowland,Gulf,C6206,B,48.3,27,13
CLMB,J272.A,Lowland,Gulf,C6206,C,55,27,16
CLMB,J271.A,Lowland,Gulf,C6210,A,65.2,34,13
CLMB,J271.A,Lowland,Gulf,C6210,B,61.3,30,16
CLMB,J271.A,Lowland,Gulf,C6210,C,63.9,30,14
CLMB,J065.B,Lowland,Gulf,C6211,A,49.9,37,22
CLMB,J065.B,Lowland,Gulf,C6211,B,47.1,40,23
CLMB,J065.B,Lowland,Gulf,C6211,C,43.1,41,18
CLMB,AP13,Lowland,Gulf,C6213,A,63.8,38,18
CLMB,AP13,Lowland,Gulf,C6213,B,61.1,37,15
CLMB,AP13,Lowland,Gulf,C6213,C,61.7,36,15
CLMB,J299.A,Coastal,Gulf,C6215,A,75.2,38,20
CLMB,J299.A,Coastal,Gulf,C6215,B,70.2,35,17
CLMB,J299.A,Coastal,Gulf,C6215,C,52.2,34,17
CLMB,J433.A,Upland,Atlantic,C6216,A,29.1,26,12
CLMB,J433.A,Upland,Atlantic,C6216,B,27.2,25,9
CLMB,J433.A,Upland,Atlantic,C6216,C,27.6,26,12
CLMB,J621.C,Coastal,Atlantic,C6218,A,53.1,32,15
CLMB,J621.C,Coastal,Atlantic,C6218,B,47.8,30,12
CLMB,J621.C,Coastal,Atlantic,C6218,C,43.3,26,13
CLMB,J008.B,Lowland,Gulf,C6219,A,74.4,32,16
CLMB,J008.B,Lowland,Gulf,C6219,B,42,25,11
CLMB,J008.B,Lowland,Gulf,C6219,C,65,29,14
CLMB,AP13,Lowland,Gulf,C6221,A,57.4,35,13
CLMB,AP13,Lowland,Gulf,C6221,B,64.4,41,15
CLMB,AP13,Lowland,Gulf,C6221,C,62.5,37,16
CLMB,J202.A,Unknown,4X,C6301,A,50.8,27,10
CLMB,J202.A,Unknown,4X,C6301,B,50,25,10
CLMB,J202.A,Unknown,4X,C6301,C,50.7,26,10
CLMB,J641.B,Upland,Atlantic,C6401,A,20.4,12,7
CLMB,J641.B,Upland,Atlantic,C6401,B,30.4,15,8
CLMB,J641.B,Upland,Atlantic,C6401,C,20.7,11,6
CLMB,J387.C,Upland,Midwest,C6402,A,59.8,23,10
CLMB,J387.C,Upland,Midwest,C6402,B,59.6,24,11
CLMB,J387.C,Upland,Midwest,C6402,C,59.8,25,10
CLMB,J650.C,Coastal,Gulf,C6404,A,58.7,70,23
CLMB,J650.C,Coastal,Gulf,C6404,B,60,71,20
CLMB,J650.C,Coastal,Gulf,C6404,C,59.9,73,23
CLMB,J580.A,Upland,Midwest,C6405,A,53.5,20,10
CLMB,J580.A,Upland,Midwest,C6405,B,46.1,20,11
CLMB,J580.A,Upland,Midwest,C6405,C,47,20,9
CLMB,J243.A,Lowland,4X,C6406,A,48.6,43,18
CLMB,J243.A,Lowland,4X,C6406,B,47.3,42,22
CLMB,J243.A,Lowland,4X,C6406,C,56.1,48,22
CLMB,J394.A,Upland,Midwest,C6407,A,32.6,15,8
CLMB,J394.A,Upland,Midwest,C6407,B,38.8,17,11
CLMB,J394.A,Upland,Midwest,C6407,C,35,16,8
CLMB,J540.A,Coastal,Atlantic,C6408,A,34.3,25,11
CLMB,J540.A,Coastal,Atlantic,C6408,B,34,24,11
CLMB,J540.A,Coastal,Atlantic,C6408,C,35.4,20,10
CLMB,J001.A,Lowland,Atlantic,C6409,A,67.5,27,18
CLMB,J001.A,Lowland,Atlantic,C6409,B,64.6,24,18
CLMB,J001.A,Lowland,Atlantic,C6409,C,68.8,27,20
CLMB,J471.B,Unknown,4X,C6411,A,35.3,28,11
CLMB,J471.B,Unknown,4X,C6411,B,35.2,26,10
CLMB,J471.B,Unknown,4X,C6411,C,30.6,29,9
CLMB,J522.A,Upland,Atlantic,C6412,A,40.2,21,14
CLMB,J522.A,Upland,Atlantic,C6412,B,41.2,25,9
CLMB,J522.A,Upland,Atlantic,C6412,C,39.9,22,9
CLMB,J295.A,Lowland,Gulf,C6414,A,73.2,49,22
CLMB,J295.A,Lowland,Gulf,C6414,B,54.2,47,15
CLMB,J295.A,Lowland,Gulf,C6414,C,83.4,45,29
CLMB,J376.C,Upland,Midwest,C6415,A,40.7,21,14
CLMB,J376.C,Upland,Midwest,C6415,B,43.2,19,12
CLMB,J376.C,Upland,Midwest,C6415,C,42.3,17,10
CLMB,J574.B,Upland,Atlantic,C6416,A,57.2,27,14
CLMB,J574.B,Upland,Atlantic,C6416,B,42.7,25,14
CLMB,J574.B,Upland,Atlantic,C6416,C,42.7,25,14
CLMB,J676.C,Upland,Atlantic,C6417,A,44.4,22,14
CLMB,J676.C,Upland,Atlantic,C6417,B,47.7,23,13
CLMB,J676.C,Upland,Atlantic,C6417,C,46.8,25,14
CLMB,J208.A,Upland,Atlantic,C6418,A,44.9,29,16
CLMB,J208.A,Upland,Atlantic,C6418,B,44,25,13
CLMB,J208.A,Upland,Atlantic,C6418,C,45.2,26,16
CLMB,J018.B,Lowland,Gulf,C6419,A,64.7,34,17
CLMB,J018.B,Lowland,Gulf,C6419,B,65.5,32,23
CLMB,J018.B,Lowland,Gulf,C6419,C,60.1,28,14
CLMB,J395.B,Upland,Midwest,C6420,A,24,16,8
CLMB,J395.B,Upland,Midwest,C6420,B,24.4,15,8
CLMB,J395.B,Upland,Midwest,C6420,C,22.6,16,8
CLMB,J008.A,Lowland,Gulf,C6421,A,62.6,42,17
CLMB,J008.A,Lowland,Gulf,C6421,B,63.1,41,15
CLMB,J008.A,Lowland,Gulf,C6421,C,63.2,45,13
CLMB,AP13,Lowland,Gulf,C6601,A,63.7,35,19
CLMB,AP13,Lowland,Gulf,C6601,B,64.5,39,17
CLMB,AP13,Lowland,Gulf,C6601,C,56.3,37,15
CLMB,J018.A,Coastal,Gulf,C6602,A,40.4,31,15
CLMB,J018.A,Coastal,Gulf,C6602,B,41.1,29,13
CLMB,J018.A,Coastal,Gulf,C6602,C,46.5,31,15
CLMB,J484.C,Unknown,4X,C6603,A,40.5,29,12
CLMB,J484.C,Unknown,4X,C6603,B,41,27,14
CLMB,J484.C,Unknown,4X,C6603,C,49.6,31,15
CLMB,J016.D,Lowland,Gulf,C6604,A,58.8,29,14
CLMB,J016.D,Lowland,Gulf,C6604,B,59,33,16
CLMB,J016.D,Lowland,Gulf,C6604,C,63.8,32,15
CLMB,J326.B,Coastal,Gulf,C6606,A,45,56,14
CLMB,J326.B,Coastal,Gulf,C6606,B,37.1,55,12
CLMB,J326.B,Coastal,Gulf,C6606,C,36.2,52,13
CLMB,AP13,Lowland,Gulf,C6609,A,59.9,39,19
CLMB,AP13,Lowland,Gulf,C6609,B,57.1,35,15
CLMB,AP13,Lowland,Gulf,C6609,C,55.5,37,14
CLMB,J205.A,Coastal,Atlantic,C6611,A,54.3,26,13
CLMB,J205.A,Coastal,Atlantic,C6611,B,51.4,22,13
CLMB,J205.A,Coastal,Atlantic,C6611,C,52.7,22,12
CLMB,J273.A,Lowland,Gulf,C6612,A,59.5,39,18
CLMB,J273.A,Lowland,Gulf,C6612,B,39.1,33,14
CLMB,J273.A,Lowland,Gulf,C6612,C,48.1,34,15
CLMB,J466.B,Coastal,Gulf,C6614,A,62.1,36,15
CLMB,J466.B,Coastal,Gulf,C6614,B,60.1,39,14
CLMB,J466.B,Coastal,Gulf,C6614,C,61.9,40,17
CLMB,J484.B,Lowland,Gulf,C6615,A,70.8,51,14
CLMB,J484.B,Lowland,Gulf,C6615,B,74.1,60,17
CLMB,J484.B,Lowland,Gulf,C6615,C,50.4,46,11
CLMB,J503.A,Coastal,Gulf,C6616,A,53.1,23,15
CLMB,J503.A,Coastal,Gulf,C6616,B,52.5,22,11
CLMB,J503.A,Coastal,Gulf,C6616,C,54.2,22,14
CLMB,AP13,Lowland,Gulf,C6617,A,63.1,37,17
CLMB,AP13,Lowland,Gulf,C6617,B,46.2,36,13
CLMB,AP13,Lowland,Gulf,C6617,C,48.9,35,15
CLMB,J229.A,Lowland,Gulf,C6618,A,40.7,35,13
CLMB,J229.A,Lowland,Gulf,C6618,B,54.3,33,14
CLMB,J229.A,Lowland,Gulf,C6618,C,64.2,33,12
CLMB,J536.C,Upland,Atlantic,C6620,A,35.3,18,12
CLMB,J536.C,Upland,Atlantic,C6620,B,32.1,22,11
CLMB,J536.C,Upland,Atlantic,C6620,C,23.3,21,10
CLMB,J595.C,Coastal,Atlantic,C6801,A,54.3,36,22
CLMB,J595.C,Coastal,Atlantic,C6801,B,56,30,17
CLMB,J595.C,Coastal,Atlantic,C6801,C,58.2,30,16
CLMB,J584.C,Coastal,Atlantic,C6802,A,57.5,38,14
CLMB,J584.C,Coastal,Atlantic,C6802,B,60.9,33,15
CLMB,J584.C,Coastal,Atlantic,C6802,C,55.4,34,16
CLMB,J482.A,Coastal,Gulf,C6808,A,34.8,27,12
CLMB,J482.A,Coastal,Gulf,C6808,B,42.3,28,15
CLMB,J482.A,Coastal,Gulf,C6808,C,37.3,30,14
CLMB,J450.B,Upland,Atlantic,C6811,A,36.3,18,10
CLMB,J450.B,Upland,Atlantic,C6811,B,44.7,20,11
CLMB,J450.B,Upland,Atlantic,C6811,C,43,20,11
CLMB,J352.C,Upland,Midwest,C6814,A,33.7,20,9
CLMB,J352.C,Upland,Midwest,C6814,B,37.8,18,8
CLMB,J352.C,Upland,Midwest,C6814,C,36.1,21,9
CLMB,J314.A,Coastal,Gulf,C6816,A,50.8,34,23
CLMB,J314.A,Coastal,Gulf,C6816,B,41.1,32,22
CLMB,J314.A,Coastal,Gulf,C6816,C,51,37,21
CLMB,J441.B,Lowland,Gulf,C6817,A,58.4,29,14
CLMB,J441.B,Lowland,Gulf,C6817,B,53,30,16
CLMB,J441.B,Lowland,Gulf,C6817,C,53.2,28,14
CLMB,J306.A,Lowland,Gulf,C6818,A,65,27,13
CLMB,J306.A,Lowland,Gulf,C6818,B,68.3,23,14
CLMB,J306.A,Lowland,Gulf,C6818,C,59.1,27,10
CLMB,J585.A,Coastal,Atlantic,C6819,A,60.4,31,12
CLMB,J585.A,Coastal,Atlantic,C6819,B,54.4,29,11
CLMB,J585.A,Coastal,Atlantic,C6819,C,55,26,12
CLMB,J251.A,Lowland,Gulf,C6820,A,80.4,49,23
CLMB,J251.A,Lowland,Gulf,C6820,B,74,47,18
CLMB,J251.A,Lowland,Gulf,C6820,C,77.9,50,24
CLMB,J447.A,Lowland,Gulf,C6821,A,70.8,31,17
CLMB,J447.A,Lowland,Gulf,C6821,B,66.7,34,17
CLMB,J447.A,Lowland,Gulf,C6821,C,82.7,34,17
CLMB,J009.C,Lowland,Gulf,C6903,A,49.7,35,15
CLMB,J009.C,Lowland,Gulf,C6903,B,45.3,37,14
CLMB,J009.C,Lowland,Gulf,C6903,C,36.5,36,10
CLMB,J250.B,Lowland,Gulf,C6905,A,48.5,46,15
CLMB,J250.B,Lowland,Gulf,C6905,B,44,43,14
CLMB,J250.B,Lowland,Gulf,C6905,C,44.7,45,15
CLMB,J527.A,Upland,Atlantic,C6908,A,32.2,14,7
CLMB,J527.A,Upland,Atlantic,C6908,B,33.2,14,8
CLMB,J527.A,Upland,Atlantic,C6908,C,31.2,15,8
CLMB,J065.A,Lowland,Gulf,C6910,A,65.5,33,13
CLMB,J065.A,Lowland,Gulf,C6910,B,60.9,32,14
CLMB,J065.A,Lowland,Gulf,C6910,C,65.3,33,14
CLMB,J344.C,Upland,Midwest,C6911,A,33.7,20,9
CLMB,J344.C,Upland,Midwest,C6911,B,33.2,18,9
CLMB,J344.C,Upland,Midwest,C6911,C,32.9,20,8
CLMB,J647.C,Upland,Atlantic,C6912,A,32,16,10
CLMB,J647.C,Upland,Atlantic,C6912,B,31.4,13,9
CLMB,J647.C,Upland,Atlantic,C6912,C,28.8,13,9
CLMB,J003.E,Lowland,Gulf,C6914,A,70.2,37,17
CLMB,J003.E,Lowland,Gulf,C6914,B,68.9,36,18
CLMB,J003.E,Lowland,Gulf,C6914,C,70.9,37,17
CLMB,J613.B,Coastal,Atlantic,C6916,A,50.1,28,16
CLMB,J613.B,Coastal,Atlantic,C6916,B,45.8,24,15
CLMB,J613.B,Coastal,Atlantic,C6916,C,43,20,13
CLMB,J394.B,Upland,Midwest,C6918,A,30.3,15,9
CLMB,J394.B,Upland,Midwest,C6918,B,32.6,16,9
CLMB,J394.B,Upland,Midwest,C6918,C,31.2,16,8
CLMB,J216.A,Lowland,Gulf,C6920,A,45.7,34,13
CLMB,J216.A,Lowland,Gulf,C6920,B,46.4,32,12
CLMB,J216.A,Lowland,Gulf,C6920,C,44.7,32,11
CLMB,J001.B,Coastal,Gulf,C6921,A,53.4,34,16
CLMB,J001.B,Coastal,Gulf,C6921,B,59.3,33,14
CLMB,J001.B,Coastal,Gulf,C6921,C,58.1,29,14
CLMB,J359.A,Coastal,Midwest,C6922,A,46.4,25,10
CLMB,J359.A,Coastal,Midwest,C6922,B,48.8,28,11
CLMB,J359.A,Coastal,Midwest,C6922,C,44.8,30,10
CLMB,J596.A,Coastal,Atlantic,C7001,A,46.4,27,15
CLMB,J596.A,Coastal,Atlantic,C7001,B,44.9,28,22
CLMB,J596.A,Coastal,Atlantic,C7001,C,41.9,28,12
CLMB,J004.B,Lowland,Gulf,C7002,A,40.1,29,11
CLMB,J004.B,Lowland,Gulf,C7002,B,45.2,34,12
CLMB,J004.B,Lowland,Gulf,C7002,C,44.8,35,10
CLMB,J484.A,Lowland,Gulf,C7003,A,53.6,44,12
CLMB,J484.A,Lowland,Gulf,C7003,B,61.5,53,16
CLMB,J484.A,Lowland,Gulf,C7003,C,54.3,45,10
CLMB,AP13,Lowland,Gulf,C7005,A,61.3,38,16
CLMB,AP13,Lowland,Gulf,C7005,B,52.9,37,15
CLMB,AP13,Lowland,Gulf,C7005,C,58.2,40,16
CLMB,J319.A,Lowland,Gulf,C7006,A,80.6,48,22
CLMB,J319.A,Lowland,Gulf,C7006,B,73.8,44,18
CLMB,J319.A,Lowland,Gulf,C7006,C,76.4,47,16
CLMB,J293.A,Lowland,Gulf,C7007,A,52.6,33,14
CLMB,J293.A,Lowland,Gulf,C7007,B,47.5,32,14
CLMB,J293.A,Lowland,Gulf,C7007,C,47.9,33,15
CLMB,J073.B,Lowland,Gulf,C7008,A,67.7,41,13
CLMB,J073.B,Lowland,Gulf,C7008,B,74,38,16
CLMB,J073.B,Lowland,Gulf,C7008,C,58.8,35,15
CLMB,J430.A,Upland,Atlantic,C7010,A,34.4,19,10
CLMB,J430.A,Upland,Atlantic,C7010,B,23.3,17,9
CLMB,J430.A,Upland,Atlantic,C7010,C,32.8,16,12
CLMB,J018.C,Lowland,Gulf,C7011,A,42.1,41,21
CLMB,J018.C,Lowland,Gulf,C7011,B,59.9,46,17
CLMB,J018.C,Lowland,Gulf,C7011,C,40.4,38,13
CLMB,J250.A,Lowland,Gulf,C7012,A,77.2,34,22
CLMB,J250.A,Lowland,Gulf,C7012,B,77.6,31,17
CLMB,J250.A,Lowland,Gulf,C7012,C,80.7,35,15
CLMB,AP13,Lowland,Gulf,C7013,A,60.9,35,14
CLMB,AP13,Lowland,Gulf,C7013,B,53.1,37,14
CLMB,AP13,Lowland,Gulf,C7013,C,44.2,27,13
CLMB,J481.B,Coastal,Gulf,C7014,A,53,23,11
CLMB,J481.B,Coastal,Gulf,C7014,B,46.5,24,12
CLMB,J481.B,Coastal,Gulf,C7014,C,49.6,22,12
CLMB,J539.B,Upland,Midwest,C7015,A,40.1,25,12
CLMB,J539.B,Upland,Midwest,C7015,B,30.5,24,10
CLMB,J539.B,Upland,Midwest,C7015,C,35.1,20,11
CLMB,J651.C,Lowland,Gulf,C7019,A,63.8,62,18
CLMB,J651.C,Lowland,Gulf,C7019,B,57.1,61,15
CLMB,J651.C,Lowland,Gulf,C7019,C,62.4,48,17
CLMB,J028.C,Lowland,Gulf,C7020,A,68.8,35,23
CLMB,J028.C,Lowland,Gulf,C7020,B,75.8,35,17
CLMB,J028.C,Lowland,Gulf,C7020,C,58.4,30,14
CLMB,AP13,Lowland,Gulf,C7021,A,57,36,13
CLMB,AP13,Lowland,Gulf,C7021,B,63.1,35,17
CLMB,AP13,Lowland,Gulf,C7021,C,56.9,25,18
KBSM,J208.B,Coastal,Atlantic,M1001,A,46,20,10
KBSM,J208.B,Coastal,Atlantic,M1001,B,47,19,9
KBSM,J208.B,Coastal,Atlantic,M1001,C,43,30,20
KBSM,J643.A,Upland,Atlantic,M1002,A,26,20,5
KBSM,J643.A,Upland,Atlantic,M1002,B,23,18,5
KBSM,J643.A,Upland,Atlantic,M1002,C,26,13,6
KBSM,J663.A,Coastal,Atlantic,M1003,A,50,23,13
KBSM,J663.A,Coastal,Atlantic,M1003,B,55,22,15
KBSM,J663.A,Coastal,Atlantic,M1003,C,57,23,13
KBSM,AP13,Lowland,Gulf,M1004,A,56,40,9
KBSM,AP13,Lowland,Gulf,M1004,B,58,41,21
KBSM,AP13,Lowland,Gulf,M1004,C,57,42,16
KBSM,J587.C,Coastal,Gulf,M1006,A,57,37,18
KBSM,J587.C,Coastal,Gulf,M1006,B,55,38,13
KBSM,J587.C,Coastal,Gulf,M1006,C,53,38,11
KBSM,J250.B,Lowland,Gulf,M1007,A,45,48,15
KBSM,J250.B,Lowland,Gulf,M1007,B,52,41,12
KBSM,J250.B,Lowland,Gulf,M1007,C,44,49,14
KBSM,J300.A,Lowland,Gulf,M1009,A,53,36,12
KBSM,J300.A,Lowland,Gulf,M1009,B,50,31,11
KBSM,J300.A,Lowland,Gulf,M1009,C,56,35,13
KBSM,J427.B,Upland,Atlantic,M1010,A,36,16,11
KBSM,J427.B,Upland,Atlantic,M1010,B,37,18,8
KBSM,J427.B,Upland,Atlantic,M1010,C,37,21,9
KBSM,AP13,Lowland,Gulf,M1011,A,57,30,15
KBSM,AP13,Lowland,Gulf,M1011,B,65,36,13
KBSM,AP13,Lowland,Gulf,M1011,C,50,29,11
KBSM,J217.A,Lowland,Gulf,M1015,A,61,52,19
KBSM,J217.A,Lowland,Gulf,M1015,B,60,48,21
KBSM,J217.A,Lowland,Gulf,M1015,C,75,49,28
KBSM,J023.B,Lowland,Gulf,M1016,A,57,39,10
KBSM,J023.B,Lowland,Gulf,M1016,B,53,39,16
KBSM,J023.B,Lowland,Gulf,M1016,C,49,42,14
KBSM,AP13,Lowland,Gulf,M1018,A,58,40,19
KBSM,AP13,Lowland,Gulf,M1018,B,60,38,14
KBSM,AP13,Lowland,Gulf,M1018,C,62,40,11
KBSM,J041.A,Lowland,Gulf,M1021,A,33,26,10
KBSM,J041.A,Lowland,Gulf,M1021,B,38,30,13
KBSM,J041.A,Lowland,Gulf,M1021,C,23,24,8
KBSM,J597.B,Coastal,Atlantic,M1102,A,58,28,15
KBSM,J597.B,Coastal,Atlantic,M1102,B,60,31,12
KBSM,J597.B,Coastal,Atlantic,M1102,C,57,32,16
KBSM,J326.B,Coastal,Gulf,M1104,A,60,60,20
KBSM,J326.B,Coastal,Gulf,M1104,B,65,52,22
KBSM,J326.B,Coastal,Gulf,M1104,C,55,54,16
KBSM,J441.B,Lowland,Gulf,M1105,A,50,33,13
KBSM,J441.B,Lowland,Gulf,M1105,B,40,21,12
KBSM,J441.B,Lowland,Gulf,M1105,C,41,30,12
KBSM,J223.A,Lowland,Gulf,M1106,A,35,10,9
KBSM,J223.A,Lowland,Gulf,M1106,B,36,16,15
KBSM,J223.A,Lowland,Gulf,M1106,C,45,22,11
KBSM,J585.A,Coastal,Atlantic,M1107,A,59,24,8
KBSM,J585.A,Coastal,Atlantic,M1107,B,62,27,10
KBSM,J585.A,Coastal,Atlantic,M1107,C,55,23,9
KBSM,J651.A,Lowland,Gulf,M1108,A,46,32,10
KBSM,J651.A,Lowland,Gulf,M1108,B,44,34,12
KBSM,J651.A,Lowland,Gulf,M1108,C,47,34,9
KBSM,J240.A,Lowland,Gulf,M1109,A,39,25,12
KBSM,J240.A,Lowland,Gulf,M1109,B,20,11,13
KBSM,J240.A,Lowland,Gulf,M1109,C,54,23,12
KBSM,J644.B,Upland,Atlantic,M1110,A,35,23,9
KBSM,J644.B,Upland,Atlantic,M1110,B,39,20,9
KBSM,J644.B,Upland,Atlantic,M1110,C,40,23,10
KBSM,J535.A,Lowland,Gulf,M1112,A,55,44,12
KBSM,J535.A,Lowland,Gulf,M1112,B,60,43,10
KBSM,J535.A,Lowland,Gulf,M1112,C,65,43,13
KBSM,J441.A,Lowland,Gulf,M1113,A,50,40,14
KBSM,J441.A,Lowland,Gulf,M1113,B,45,40,13
KBSM,J441.A,Lowland,Gulf,M1113,C,50,39,14
KBSM,J540.C,Upland,Atlantic,M1115,A,39,21,8
KBSM,J540.C,Upland,Atlantic,M1115,B,36,21,8
KBSM,J540.C,Upland,Atlantic,M1115,C,39,19,13
KBSM,J586.A,Coastal,Atlantic,M1118,A,60,39,16
KBSM,J586.A,Coastal,Atlantic,M1118,B,47,32,26
KBSM,J586.A,Coastal,Atlantic,M1118,C,58,37,22
KBSM,J446.A,Lowland,Gulf,M1119,A,56,36,17
KBSM,J446.A,Lowland,Gulf,M1119,B,54,37,16
KBSM,J446.A,Lowland,Gulf,M1119,C,55,39,13
KBSM,J368.B,Upland,Midwest,M1120,A,44,21,7
KBSM,J368.B,Upland,Midwest,M1120,B,38,23,8
KBSM,J368.B,Upland,Midwest,M1120,C,39,27,8
KBSM,AP13,Lowland,Gulf,M1201,A,57,39,17
KBSM,AP13,Lowland,Gulf,M1201,B,58,29,12
KBSM,AP13,Lowland,Gulf,M1201,C,57,35,11
KBSM,J344.C,Upland,Midwest,M1202,A,36,21,7
KBSM,J344.C,Upland,Midwest,M1202,B,33,21,8
KBSM,J344.C,Upland,Midwest,M1202,C,31,18,7
KBSM,J384.A,Upland,Midwest,M1203,A,45,25,12
KBSM,J384.A,Upland,Midwest,M1203,B,41,24,11
KBSM,J384.A,Upland,Midwest,M1203,C,43,26,11
KBSM,J586.B,Coastal,Atlantic,M1205,A,52,31,15
KBSM,J586.B,Coastal,Atlantic,M1205,B,55,34,17
KBSM,J586.B,Coastal,Atlantic,M1205,C,55,31,15
KBSM,AP13,Lowland,Gulf,M1207,A,47,38,14
KBSM,AP13,Lowland,Gulf,M1207,B,57,41,16
KBSM,AP13,Lowland,Gulf,M1207,C,55,34,15
KBSM,J587.A,Lowland,Gulf,M1210,A,36,36,15
KBSM,J587.A,Lowland,Gulf,M1210,B,43,44,12
KBSM,J587.A,Lowland,Gulf,M1210,C,45,41,13
KBSM,J522.A,Upland,Atlantic,M1211,A,51,21,9
KBSM,J522.A,Upland,Atlantic,M1211,B,36,20,11
KBSM,J522.A,Upland,Atlantic,M1211,C,44,20,12
KBSM,J516.A,Upland,Atlantic,M1212,A,30,15,11
KBSM,J516.A,Upland,Atlantic,M1212,B,32,15,9
KBSM,J516.A,Upland,Atlantic,M1212,C,37,21,11
KBSM,AP13,Lowland,Gulf,M1214,A,60,37,13
KBSM,AP13,Lowland,Gulf,M1214,B,53,40,15
KBSM,AP13,Lowland,Gulf,M1214,C,56,42,13
KBSM,AP13,Lowland,Gulf,M1221,A,52,30,16
KBSM,AP13,Lowland,Gulf,M1221,B,53,35,20
KBSM,AP13,Lowland,Gulf,M1221,C,60,36,14
KBSM,J022.B,Lowland,Gulf,M1401,A,74,42,16
KBSM,J022.B,Lowland,Gulf,M1401,B,75,41,16
KBSM,J022.B,Lowland,Gulf,M1401,C,77,45,17
KBSM,J005.D,Coastal,Gulf,M1402,A,59,38,12
KBSM,J005.D,Coastal,Gulf,M1402,B,57,39,20
KBSM,J005.D,Coastal,Gulf,M1402,C,63,37,15
KBSM,J301.A,Lowland,Gulf,M1403,A,76,32,18
KBSM,J301.A,Lowland,Gulf,M1403,B,72,35,20
KBSM,J301.A,Lowland,Gulf,M1403,C,78,32,16
KBSM,J500.A,Coastal,Gulf,M1405,A,46,35,13
KBSM,J500.A,Coastal,Gulf,M1405,B,57,34,15
KBSM,J500.A,Coastal,Gulf,M1405,C,53,41,17
KBSM,J664.A,Upland,Atlantic,M1406,A,22,19,6
KBSM,J664.A,Upland,Atlantic,M1406,B,21,21,6
KBSM,J664.A,Upland,Atlantic,M1406,C,23,22,6
KBSM,J491.B,Upland,Midwest,M1408,A,39,13,10
KBSM,J491.B,Upland,Midwest,M1408,B,36,14,11
KBSM,J491.B,Upland,Midwest,M1408,C,45,15,10
KBSM,J175.A,Upland,Atlantic,M1409,A,40,25,8
KBSM,J175.A,Upland,Atlantic,M1409,B,44,27,8
KBSM,J175.A,Upland,Atlantic,M1409,C,45,30,8
KBSM,J664.C,Upland,Atlantic,M1410,A,29,20,9
KBSM,J664.C,Upland,Atlantic,M1410,B,30,22,9
KBSM,J664.C,Upland,Atlantic,M1410,C,30,20,9
KBSM,J661.A,Upland,Atlantic,M1411,A,55,28,11
KBSM,J661.A,Upland,Atlantic,M1411,B,54,25,9
KBSM,J661.A,Upland,Atlantic,M1411,C,59,28,10
KBSM,J652.A,Unknown,4X,M1412,A,50,32,17
KBSM,J652.A,Unknown,4X,M1412,B,54,30,13
KBSM,J652.A,Unknown,4X,M1412,C,61,37,18
KBSM,J609.B,Coastal,Atlantic,M1413,A,50,25,18
KBSM,J609.B,Coastal,Atlantic,M1413,B,59,24,15
KBSM,J609.B,Coastal,Atlantic,M1413,C,50,23,14
