"SITE","LINE","LEN","PRM","SEC","SITE2"
"TMPL",206,"*","*","*","TMPL"
"TMPL",207,"28.25","25","9.5","TMPL"
"TMPL",208,"25.75","18.5","8","TMPL"
"TMPL",209,"29.5","27","9","TMPL"
"TMPL",210,"45","27","9","TMPL"
"TMPL",211,"26.25","15","5.5","TMPL"
"TMPL",212,"33.5","38.5","13.5","TMPL"
"TMPL",213,"40.875","13","7","TMPL"
"TMPL",214,"28.5","22","6","TMPL"
"TMPL",215,"31.625","31","8.5","TMPL"
"TMPL",216,"30","28.5","8","TMPL"
"TMPL",217,"39","21.5","11","TMPL"
"TMPL",218,"31.25","31","6.5","TMPL"
"TMPL",219,"34.25","23","9","TMPL"
"TMPL",220,"30.75","23.5","9","TMPL"
"TMPL",221,"40.25","23","8.5","TMPL"
"TMPL",222,"31.75","27.5","9","TMPL"
"TMPL",223,"35.25","23.5","9.5","TMPL"
"TMPL",224,"26.375","23","8.75","TMPL"
"TMPL",225,"40.875","25.75","10.75","TMPL"
"TMPL",226,"38.5","34.5","11.5","TMPL"
"TMPL",227,"35.5","27.5","7.5","TMPL"
"TMPL",228,"40.5","20.5","8.25","TMPL"
"TMPL",229,"37.5","31","8.5","TMPL"
"TMPL",230,"27.75","20","7","TMPL"
"TMPL",231,"*","*","*","TMPL"
"TMPL",232,"37.5","24","8.5","TMPL"
"TMPL",233,"36","25.5","8.5","TMPL"
"TMPL",234,"32.25","19","6.5","TMPL"
"TMPL",235,"36.5","25","8","TMPL"
"TMPL",236,"*","*","*","TMPL"
"TMPL",237,"36.25","20","11.5","TMPL"
"TMPL",238,"39.5","25","8","TMPL"
"TMPL",239,"39.125","22.5","9.5","TMPL"
"TMPL",240,"38.75","28","11","TMPL"
"TMPL",241,"34.75","28.5","9.5","TMPL"
"TMPL",242,"37.5","19","7.5","TMPL"
"TMPL",243,"37.875","19.75","9","TMPL"
"TMPL",244,"47.25","29.5","11","TMPL"
"TMPL",245,"47","27.5","8.5","TMPL"
"TMPL",246,"37","24","5.5","TMPL"
"TMPL",247,"35","27","10","TMPL"
"TMPL",248,"40.25","24.5","8","TMPL"
"TMPL",249,"40.5","26","10.5","TMPL"
"TMPL",250,"37","18","9.5","TMPL"
"TMPL",251,"36.25","23.5","7.5","TMPL"
"TMPL",252,"45.25","24.5","10","TMPL"
"TMPL",253,"40.5","29.5","9.5","TMPL"
"TMPL",254,"33.75","22.5","9","TMPL"
"TMPL",255,"26.25","15","6.5","TMPL"
"TMPL",256,"*","*","*","TMPL"
"TMPL",257,"49.5","31","12","TMPL"
"TMPL",258,"39.75","21","8.5","TMPL"
"TMPL",259,"28","16","7","TMPL"
"TMPL",260,"40.5","28","8.5","TMPL"
"TMPL",261,"37.25","25.5","8.5","TMPL"
"TMPL",262,"43","31.5","7.5","TMPL"
"TMPL",263,"33","25.5","6.5","TMPL"
"TMPL",264,"38.25","15","8.5","TMPL"
"TMPL",265,"34","25.5","9.5","TMPL"
"TMPL",266,"24.25","25","6.5","TMPL"
"TMPL",267,"36.5","22.5","8.5","TMPL"
"TMPL",268,"37.75","26","9","TMPL"
"TMPL",269,"35.75","20.5","9.5","TMPL"
"TMPL",270,"41.5","33.75","11.75","TMPL"
"TMPL",271,"31.25","28","9.5","TMPL"
"TMPL",272,"35.25","28.5","9","TMPL"
"TMPL",273,"*","*","*","TMPL"
"TMPL",274,"44.75","33","11","TMPL"
"TMPL",275,"28.75","13.5","7","TMPL"
"TMPL",276,"*","*","*","TMPL"
"TMPL",277,"27","18.5","8","TMPL"
"TMPL",278,"28.5","23.5","8.5","TMPL"
"TMPL",279,"43.5","27","11.5","TMPL"
"TMPL",280,"30.75","26","7","TMPL"
"TMPL",281,"33.25","18","6.5","TMPL"
"TMPL",282,"33.75","28.5","10","TMPL"
"TMPL",283,"41.875","21.75","10","TMPL"
"TMPL",284,"46.5","24","9.5","TMPL"
"TMPL",285,"31.5","30","6.5","TMPL"
"TMPL",286,"32.5","20","8","TMPL"
"TMPL",287,"*","*","*","TMPL"
"TMPL",288,"34.5","23.5","9","TMPL"
"TMPL",289,"26.25","26","8","TMPL"
"TMPL",290,"34.25","24","8.5","TMPL"
"TMPL",291,"36","24.5","9.5","TMPL"
"TMPL",292,"40.875","26","8.25","TMPL"
"TMPL",293,"28","14.5","8.5","TMPL"
"TMPL",294,"33.25","12.5","6","TMPL"
"TMPL",296,"35.5","31.5","8","TMPL"
"TMPL",297,"42.25","24","10","TMPL"
"TMPL",298,"*","*","*","TMPL"
"TMPL",299,"31.5","20.5","7.5","TMPL"
"TMPL",300,"31.5","23.5","9.5","TMPL"
"TMPL",301,"34.75","20.5","8","TMPL"
"TMPL",302,"28.25","16.75","5","TMPL"
"TMPL",303,"46","19.5","10.5","TMPL"
"TMPL",304,"28.25","17","5.5","TMPL"
"TMPL",305,"35","26","11","TMPL"
"TMPL",306,"60","26","12.5","TMPL"
"TMPL",307,"15.5","13","6","TMPL"
"TMPL",308,"39","25.5","9","TMPL"
"TMPL",310,"32.5","23","10.5","TMPL"
"TMPL",311,"43.75","29","10","TMPL"
"TMPL",312,"39.75","25.75","9.5","TMPL"
"TMPL",313,"33.5","24.5","10","TMPL"
"TMPL",314,"33.125","19","7.5","TMPL"
"TMPL",315,"27","18","7.5","TMPL"
"TMPL",316,"33.5","13.5","6.5","TMPL"
"TMPL",317,"*","*","*","TMPL"
"TMPL",318,"32","21","9","TMPL"
"TMPL",319,"31.75","26.5","9.5","TMPL"
"TMPL",320,"42.25","25","8","TMPL"
"TMPL",322,"39","27.5","10","TMPL"
"TMPL",323,"39","30","7","TMPL"
"TMPL",324,"32.25","28.5","5","TMPL"
"TMPL",325,"41.75","30.5","10","TMPL"
"TMPL",326,"38","30.5","7.5","TMPL"
"TMPL",327,"31.25","19","6.5","TMPL"
"TMPL",328,"39.25","24","9.5","TMPL"
"TMPL",330,"33.5","18","8.5","TMPL"
"TMPL",332,"37.75","22.5","12","TMPL"
"TMPL",333,"32","28","9","TMPL"
"TMPL",334,"38","24","9.5","TMPL"
"TMPL",335,"*","*","*","TMPL"
"TMPL",336,"43.25","29","10","TMPL"
"TMPL",337,"37.5","20.5","10","TMPL"
"TMPL",338,"34.75","25.5","8.5","TMPL"
"TMPL",339,"36.5","22","8.5","TMPL"
"TMPL",340,"*","*","*","TMPL"
"TMPL",341,"32.25","24","12","TMPL"
"TMPL",342,"35.875","16.75","7.75","TMPL"
"TMPL",343,"33.25","22.5","8.5","TMPL"
"TMPL",344,"36","22.5","10.5","TMPL"
"TMPL",345,"41.5","17","9.5","TMPL"
"TMPL",346,"35.375","19.75","9","TMPL"
"TMPL",347,"29.5","24","8.75","TMPL"
"TMPL",349,"32.25","28","10","TMPL"
"TMPL",350,"32.25","30","10","TMPL"
"TMPL",352,"*","*","*","TMPL"
"TMPL",353,"39.75","24.75","9.75","TMPL"
"TMPL",354,"32.5","23","8","TMPL"
"TMPL",355,"36.5","19.5","8.5","TMPL"
"TMPL",356,"32.75","17.5","7.5","TMPL"
"TMPL",358,"35.75","24.5","7.5","TMPL"
"TMPL",359,"37.5","20.5","7.5","TMPL"
"TMPL",360,"35.25","18.25","8","TMPL"
"TMPL",361,"35.75","29.5","10.5","TMPL"
"TMPL",362,"35.5","34","12.5","TMPL"
"TMPL",363,"40.75","25","9.5","TMPL"
"TMPL",364,"39.25","22","9","TMPL"
"TMPL",365,"34.75","15","8","TMPL"
"TMPL",366,"44","18","10.5","TMPL"
"TMPL",367,"28","25.5","9","TMPL"
"TMPL",368,"43.5","26.5","11","TMPL"
"TMPL",369,"26.75","20","4.5","TMPL"
"TMPL",370,"40.25","21","7","TMPL"
"TMPL",371,"44.5","26.5","11.5","TMPL"
"TMPL",372,"43.25","29.5","9","TMPL"
"TMPL",373,"34.25","16","8","TMPL"
"TMPL",374,"40.25","25.5","11.5","TMPL"
"TMPL",375,"43","28","11","TMPL"
"TMPL",376,"38.875","24.75","8.75","TMPL"
"TMPL",377,"33.375","18.5","6","TMPL"
"TMPL",378,"46.5","26","9","TMPL"
"TMPL",379,"44.5","26.5","9","TMPL"
"TMPL",380,"33.25","24","8","TMPL"
"TMPL",381,"36.625","27.5","8.5","TMPL"
"TMPL",382,"44.5","17.75","9.5","TMPL"
"TMPL",383,"33.25","27.5","7","TMPL"
"TMPL",384,"34.75","26","8","TMPL"
"TMPL",386,"34.5","23.5","7","TMPL"
"TMPL",388,"33","24","8.5","TMPL"
"TMPL",389,"29.75","20.5","7.5","TMPL"
"TMPL",390,"38.75","27.25","8","TMPL"
"TMPL",391,"24.5","15.5","7","TMPL"
"TMPL",392,"33.75","19","7","TMPL"
"TMPL",393,"*","*","*","TMPL"
"TMPL",394,"27.25","13","7.5","TMPL"
"TMPL",395,"26.75","23.5","7","TMPL"
"TMPL",396,"39.75","26.5","10","TMPL"
"TMPL",397,"39.5","25.75","9.5","TMPL"
"TMPL",398,"44.25","28","11.5","TMPL"
"TMPL",399,"44","15","7","TMPL"
"TMPL",400,"27","29","7","TMPL"
"TMPL",402,"55.5","26","10","TMPL"
"TMPL",403,"29.75","19","3.5","TMPL"
"TMPL",404,"*","*","*","TMPL"
